date_time_bucket,passenger_count
2017-09-21 18:30,14757
2017-09-21 19:00,15097
2017-09-21 19:30,15077
2017-09-21 20:00,14630
2017-09-21 20:30,14693
2017-09-21 21:00,15192
2017-09-21 21:30,15191
2017-09-21 22:00,15017
2017-09-21 22:30,14058
2017-09-21 23:00,12400
2017-09-21 23:30,10720
2017-09-22 00:00,9642
2017-09-22 00:30,7364
2017-09-22 01:00,5776
2017-09-22 01:30,4803
2017-09-22 02:00,4027
2017-09-22 02:30,3117
2017-09-22 03:00,2704
2017-09-22 03:30,2304
2017-09-22 04:00,2206
2017-09-22 04:30,1790
2017-09-22 05:00,1770
2017-09-22 05:30,3098
2017-09-22 06:00,4439
2017-09-22 06:30,6909
2017-09-22 07:00,8370
2017-09-22 07:30,10308
2017-09-22 08:00,10084
2017-09-22 08:30,10846
2017-09-22 09:00,10538
2017-09-22 09:30,10791
2017-09-22 10:00,10493
2017-09-22 10:30,10808
2017-09-22 11:00,10705
2017-09-22 11:30,11534
2017-09-22 12:00,11391
2017-09-22 12:30,11484
2017-09-22 13:00,11100
2017-09-22 13:30,11617
2017-09-22 14:00,12321
2017-09-22 14:30,12644
2017-09-22 15:00,12626
2017-09-22 15:30,12131
2017-09-22 16:00,11737
2017-09-22 16:30,11513
2017-09-22 17:00,13450
2017-09-22 17:30,15208
2017-09-22 18:00,15688
2017-09-22 18:30,16683
2017-09-22 19:00,17629
2017-09-22 19:30,17065
2017-09-22 20:00,15676
2017-09-22 20:30,14802
2017-09-22 21:00,14350
2017-09-22 21:30,14607
2017-09-22 22:00,15052
2017-09-22 22:30,15456
2017-09-22 23:00,15676
2017-09-22 23:30,14752
2017-09-23 00:00,13699
2017-09-23 00:30,13036
2017-09-23 01:00,11967
2017-09-23 01:30,11001
2017-09-23 02:00,10227
2017-09-23 02:30,8895
2017-09-23 03:00,7588
2017-09-23 03:30,6506
2017-09-23 04:00,5243
2017-09-23 04:30,3284
2017-09-23 05:00,2024
2017-09-23 05:30,2161
2017-09-23 06:00,2439
2017-09-23 06:30,3343
2017-09-23 07:00,3538
2017-09-23 07:30,4848
2017-09-23 08:00,5934
2017-09-23 08:30,7756
2017-09-23 09:00,8500
2017-09-23 09:30,10713
2017-09-23 10:00,10947
2017-09-23 10:30,12085
2017-09-23 11:00,12172
2017-09-23 11:30,13315
2017-09-23 12:00,13568
2017-09-23 12:30,13953
2017-09-23 13:00,14053
2017-09-23 13:30,14763
2017-09-23 14:00,14078
2017-09-23 14:30,13950
2017-09-23 15:00,14087
2017-09-23 15:30,14688
2017-09-23 16:00,13785
2017-09-23 16:30,13479
2017-09-23 17:00,14015
2017-09-23 17:30,15601
2017-09-23 18:00,16130
2017-09-23 18:30,16930
2017-09-23 19:00,17235
2017-09-23 19:30,16996
2017-09-23 20:00,14848
2017-09-23 20:30,14300
2017-09-23 21:00,14034
2017-09-23 21:30,14466
2017-09-23 22:00,15141
2017-09-23 22:30,15708
2017-09-23 23:00,15565
2017-09-23 23:30,14236
2017-09-24 00:00,13423
2017-09-24 00:30,12427
2017-09-24 01:00,12507
2017-09-24 01:30,11657
2017-09-24 02:00,11047
2017-09-24 02:30,9343
2017-09-24 03:00,7922
2017-09-24 03:30,6846
2017-09-24 04:00,5932
2017-09-24 04:30,3272
2017-09-24 05:00,2315
2017-09-24 05:30,1908
2017-09-24 06:00,2217
2017-09-24 06:30,3108
2017-09-24 07:00,3371
2017-09-24 07:30,4240
2017-09-24 08:00,4761
2017-09-24 08:30,6279
2017-09-24 09:00,6989
2017-09-24 09:30,8826
2017-09-24 10:00,9790
2017-09-24 10:30,11573
2017-09-24 11:00,11544
2017-09-24 11:30,12567
2017-09-24 12:00,13235
2017-09-24 12:30,13857
2017-09-24 13:00,13497
2017-09-24 13:30,13173
2017-09-24 14:00,13640
2017-09-24 14:30,13460
2017-09-24 15:00,12856
2017-09-24 15:30,13006
2017-09-24 16:00,12851
2017-09-24 16:30,13439
2017-09-24 17:00,12853
2017-09-24 17:30,13516
2017-09-24 18:00,13820
2017-09-24 18:30,12891
2017-09-24 19:00,12640
2017-09-24 19:30,11943
2017-09-24 20:00,11605
2017-09-24 20:30,10748
2017-09-24 21:00,10535
2017-09-24 21:30,10093
2017-09-24 22:00,8593
2017-09-24 22:30,8545
2017-09-24 23:00,7234
2017-09-24 23:30,6010
2017-09-25 00:00,4640
2017-09-25 00:30,3206
2017-09-25 01:00,2543
2017-09-25 01:30,1856
2017-09-25 02:00,1712
2017-09-25 02:30,1340
2017-09-25 03:00,1036
2017-09-25 03:30,1090
2017-09-25 04:00,1237
2017-09-25 04:30,1383
2017-09-25 05:00,1705
2017-09-25 05:30,3222
2017-09-25 06:00,5043
2017-09-25 06:30,8135
2017-09-25 07:00,10056
2017-09-25 07:30,12943
2017-09-25 08:00,12944
2017-09-25 08:30,12461
2017-09-25 09:00,11680
2017-09-25 09:30,11505
2017-09-25 10:00,10523
2017-09-25 10:30,10532
2017-09-25 11:00,10631
2017-09-25 11:30,11515
2017-09-25 12:00,11432
2017-09-25 12:30,11319
2017-09-25 13:00,11435
2017-09-25 13:30,12308
2017-09-25 14:00,12484
2017-09-25 14:30,13414
2017-09-25 15:00,13322
2017-09-25 15:30,12654
2017-09-25 16:00,12207
2017-09-25 16:30,12296
2017-09-25 17:00,13632
2017-09-25 17:30,15141
2017-09-25 18:00,16206
2017-09-25 18:30,16011
2017-09-25 19:00,15918
2017-09-25 19:30,15440
2017-09-25 20:00,14989
2017-09-25 20:30,13909
2017-09-25 21:00,13482
2017-09-25 21:30,13283
2017-09-25 22:00,12147
2017-09-25 22:30,10094
2017-09-25 23:00,8187
2017-09-25 23:30,6548
2017-09-26 00:00,5368
2017-09-26 00:30,3894
2017-09-26 01:00,2760
2017-09-26 01:30,2184
2017-09-26 02:00,1717
2017-09-26 02:30,1456
2017-09-26 03:00,1129
2017-09-26 03:30,1040
2017-09-26 04:00,1161
2017-09-26 04:30,1289
2017-09-26 05:00,1580
2017-09-26 05:30,2992
2017-09-26 06:00,4746
2017-09-26 06:30,8180
2017-09-26 07:00,10173
2017-09-26 07:30,13100
2017-09-26 08:00,13659
2017-09-26 08:30,13355
2017-09-26 09:00,12721
2017-09-26 09:30,12417
2017-09-26 10:00,11767
2017-09-26 10:30,11694
2017-09-26 11:00,11288
2017-09-26 11:30,11949
2017-09-26 12:00,12061
2017-09-26 12:30,11981
2017-09-26 13:00,11587
2017-09-26 13:30,12975
2017-09-26 14:00,13372
2017-09-26 14:30,13581
2017-09-26 15:00,13573
2017-09-26 15:30,11814
2017-09-26 16:00,11337
2017-09-26 16:30,11054
2017-09-26 17:00,12551
2017-09-26 17:30,13635
2017-09-26 18:00,14228
2017-09-26 18:30,14405
2017-09-26 19:00,15271
2017-09-26 19:30,15474
2017-09-26 20:00,14867
2017-09-26 20:30,14628
2017-09-26 21:00,14774
2017-09-26 21:30,14986
2017-09-26 22:00,14341
2017-09-26 22:30,12562
2017-09-26 23:00,10421
2017-09-26 23:30,8770
2017-09-27 00:00,6870
2017-09-27 00:30,4845
2017-09-27 01:00,3530
2017-09-27 01:30,2687
2017-09-27 02:00,2378
2017-09-27 02:30,1877
2017-09-27 03:00,1367
2017-09-27 03:30,1191
2017-09-27 04:00,1348
2017-09-27 04:30,1296
2017-09-27 05:00,1777
2017-09-27 05:30,3208
2017-09-27 06:00,4807
2017-09-27 06:30,8481
2017-09-27 07:00,10512
2017-09-27 07:30,13875
2017-09-27 08:00,13820
2017-09-27 08:30,13399
2017-09-27 09:00,12707
2017-09-27 09:30,12747
2017-09-27 10:00,11992
2017-09-27 10:30,11914
2017-09-27 11:00,11826
2017-09-27 11:30,12681
2017-09-27 12:00,12981
2017-09-27 12:30,12638
2017-09-27 13:00,12698
2017-09-27 13:30,12915
2017-09-27 14:00,13624
2017-09-27 14:30,14086
2017-09-27 15:00,14426
2017-09-27 15:30,13234
2017-09-27 16:00,12390
2017-09-27 16:30,12074
2017-09-27 17:00,14094
2017-09-27 17:30,16380
2017-09-27 18:00,17158
2017-09-27 18:30,17353
2017-09-27 19:00,18052
2017-09-27 19:30,18009
2017-09-27 20:00,17094
2017-09-27 20:30,16429
2017-09-27 21:00,16765
2017-09-27 21:30,16488
2017-09-27 22:00,15765
2017-09-27 22:30,14089
2017-09-27 23:00,12504
2017-09-27 23:30,9442
2017-09-28 00:00,7665
2017-09-28 00:30,5942
2017-09-28 01:00,4330
2017-09-28 01:30,3062
2017-09-28 02:00,2834
2017-09-28 02:30,2093
2017-09-28 03:00,1725
2017-09-28 03:30,1499
2017-09-28 04:00,1604
2017-09-28 04:30,1488
2017-09-28 05:00,1811
2017-09-28 05:30,3353
2017-09-28 06:00,5218
2017-09-28 06:30,8315
2017-09-28 07:00,10826
2017-09-28 07:30,13389
2017-09-28 08:00,13692
2017-09-28 08:30,13374
2017-09-28 09:00,12661
2017-09-28 09:30,12180
2017-09-28 10:00,11692
2017-09-28 10:30,12162
2017-09-28 11:00,11622
2017-09-28 11:30,12336
2017-09-28 12:00,12863
2017-09-28 12:30,12264
2017-09-28 13:00,12197
2017-09-28 13:30,12643
2017-09-28 14:00,13326
2017-09-28 14:30,13562
2017-09-28 15:00,14021
2017-09-28 15:30,12525
2017-09-28 16:00,11653
2017-09-28 16:30,11439
2017-09-28 17:00,13372
2017-09-28 17:30,14980
2017-09-28 18:00,15767
2017-09-28 18:30,16386
2017-09-28 19:00,16907
2017-09-28 19:30,16893
2017-09-28 20:00,17551
2017-09-28 20:30,17396
2017-09-28 21:00,16580
2017-09-28 21:30,17256
2017-09-28 22:00,16786
2017-09-28 22:30,15652
2017-09-28 23:00,14536
2017-09-28 23:30,12978
2017-09-29 00:00,10544
2017-09-29 00:30,8641
2017-09-29 01:00,6846
2017-09-29 01:30,5364
2017-09-29 02:00,4475
2017-09-29 02:30,3472
2017-09-29 03:00,2718
2017-09-29 03:30,2184
2017-09-29 04:00,2175
2017-09-29 04:30,1881
2017-09-29 05:00,2079
2017-09-29 05:30,3452
2017-09-29 06:00,5140
2017-09-29 06:30,8004
2017-09-29 07:00,10467
2017-09-29 07:30,13476
2017-09-29 08:00,13109
2017-09-29 08:30,12865
2017-09-29 09:00,12374
2017-09-29 09:30,12170
2017-09-29 10:00,11372
2017-09-29 10:30,11997
2017-09-29 11:00,11510
2017-09-29 11:30,12505
2017-09-29 12:00,12691
2017-09-29 12:30,12268
2017-09-29 13:00,11934
2017-09-29 13:30,12782
2017-09-29 14:00,13330
2017-09-29 14:30,13708
2017-09-29 15:00,13572
2017-09-29 15:30,12419
2017-09-29 16:00,11615
2017-09-29 16:30,11883
2017-09-29 17:00,13544
2017-09-29 17:30,15508
2017-09-29 18:00,17233
2017-09-29 18:30,16619
2017-09-29 19:00,17165
2017-09-29 19:30,16602
2017-09-29 20:00,15789
2017-09-29 20:30,14561
2017-09-29 21:00,15172
2017-09-29 21:30,14767
2017-09-29 22:00,15216
2017-09-29 22:30,15128
2017-09-29 23:00,13605
2017-09-29 23:30,12961
2017-09-30 00:00,12841
2017-09-30 00:30,11780
2017-09-30 01:00,10752
2017-09-30 01:30,10115
2017-09-30 02:00,9541
2017-09-30 02:30,8075
2017-09-30 03:00,6745
2017-09-30 03:30,5767
2017-09-30 04:00,5238
2017-09-30 04:30,3082
2017-09-30 05:00,2152
2017-09-30 05:30,2117
2017-09-30 06:00,2226
2017-09-30 06:30,3230
2017-09-30 07:00,3477
2017-09-30 07:30,4525
2017-09-30 08:00,5346
2017-09-30 08:30,7512
2017-09-30 09:00,8447
2017-09-30 09:30,10710
2017-09-30 10:00,11981
2017-09-30 10:30,13021
2017-09-30 11:00,12719
2017-09-30 11:30,13500
2017-09-30 12:00,13414
2017-09-30 12:30,13373
2017-09-30 13:00,13762
2017-09-30 13:30,13763
2017-09-30 14:00,13866
2017-09-30 14:30,13892
2017-09-30 15:00,14051
2017-09-30 15:30,14130
2017-09-30 16:00,13160
2017-09-30 16:30,13153
2017-09-30 17:00,14346
2017-09-30 17:30,16085
2017-09-30 18:00,16951
2017-09-30 18:30,16766
2017-09-30 19:00,17461
2017-09-30 19:30,18114
2017-09-30 20:00,15173
2017-09-30 20:30,15526
2017-09-30 21:00,15462
2017-09-30 21:30,15047
2017-09-30 22:00,14971
2017-09-30 22:30,15350
2017-09-30 23:00,15747
2017-09-30 23:30,13768
