ar.L1.y,ar.L2.y,ma.L1.y,ma.L2.y,is_anomaly,window_label
0.010550862331230815,0.9894471305058599,1.788588335167097,0.7904549418243668,0,35400-35799
0.009131275090026092,0.990833571479035,1.7777402811414547,0.7797468180511914,0,35600-35999
0.010078845795322922,0.9898186283162221,1.7743010486651118,0.7745328872955334,0,35800-36199
0.7069181963560651,0.29286633659085576,1.3918394888735186,0.6134794105060538,0,36000-36399
0.7439499283026032,0.25585305033972533,1.3778002320393599,0.5889283941853554,0,36200-36599
0.004238892761321167,0.995754165181546,1.7584612599890987,0.7599841757249255,0,36400-36799
0.8068340057890915,0.1929501108395983,1.29578634356326,0.5993185364090372,0,36600-36999
0.8158870788512438,0.18391651117224814,1.209653538001705,0.5054696797904478,0,36800-37199
0.8361089589003268,0.16370353941097684,1.199430755675022,0.5048629535587068,0,37000-37399
0.719723151516054,0.280037748625409,1.4491109458372229,0.6607188695753209,0,37200-37599
0.6779566415534563,0.3217810579256005,1.4655450409662065,0.6861189124290635,0,37400-37799
0.010468405700602257,0.989497982421451,1.8099063511380944,0.8116006471932751,0,37600-37999
0.8354081353370124,0.16435276335090168,1.2294574707682586,0.563499412419222,0,37800-38199
0.8252838944561567,0.17448363183961257,1.258525420930852,0.5841717303803702,0,38000-38399
0.6449966615054257,0.3547203197214428,1.155324541524775,0.528116126934496,0,38200-38599
0.5441417390972976,0.4556252022472223,1.2080835030030077,0.5294877155660977,0,38400-38799
0.6237401059648326,0.37603137033881917,1.4781702069994216,0.6935290493262638,0,38600-38999
0.6454796225131911,0.35432598053909076,1.4370047018114658,0.6410070053300587,0,38800-39199
0.01819629963414593,0.9816824628086789,1.8147497718569583,0.8240355972463825,0,39000-39399
0.8015889780984486,0.19820531859917428,1.3847498450640985,0.6251062030555425,0,39200-39599
0.04119426850195018,0.9586657824198624,1.7400680320285242,0.7488783388300643,0,39400-39799
0.059421858442746056,0.9403921704543122,1.7235310032862432,0.7357918622882399,0,39600-39999
0.8291805254956915,0.17063002824573456,0.922607426578588,0.5005760722340992,0,39800-40199
0.8255863236301464,0.17420107702713086,0.9367990390050678,0.4645641760918692,0,40000-40399
0.00784975402528132,0.9921143507780067,1.808233038487582,0.8541421378617022,0,40200-40599
0.7178902342471085,0.28190332645844685,1.3566777695351326,0.5469492363161934,0,40400-40799
0.8193233921051305,0.1804815214068713,1.304301460695176,0.5115086844893628,0,40600-40999
0.005702481726351016,0.9942791519935162,1.821390571301561,0.8233178939988329,0,40800-41199
0.026805615790224002,0.9729811315159367,1.7344033289360783,0.7457917463047474,0,41000-41399
